Area;Regione;Provincia;2025_CodCom;NTN 2025 fino a 50 mq;NTN 2025 50 -| 85 mq;NTN 2025 85 -| 115 mq;NTN 2025 115 -| 145 mq;NTN 2025 oltre 145 mq;NTN_2025
Nord Ovest;Piemonte;AL;L139;0;1;2;0;1;4
Isole;Sardegna;NU;L140;1,75;19;13;3;3;39,75
Sud;Campania;NA;L142;1,78;13,78;7,94;15,44;14,52;53,46
Nord Ovest;Piemonte;AL;L143;0;1;1;3;6;11
Nord Ovest;Liguria;IM;L146;1;4;1;0;0;6
Centro;Lazio;VT;L150;0;5,34;1;1;2;9,34
Nord Ovest;Liguria;SV;L152;1;5;2;2;1;11
Isole;Sardegna;NU;L153;0;0;0;2;2,17;4,17
Isole;Sardegna;CA;L154;11,83;18,86;12,04;3;14,22;59,95
Sud;Campania;CE;L155;1;13,96;40,81;27;21,19;103,96
Nord Est;Veneto;VI;L156;5;30;21;23,25;34,5;113,75
Nord Est;Veneto;VI;L157;8;93,68;67,71;72,96;84,67;327,02
Isole;Sardegna;SS;L158;1;2;0;2;15,84;20,84
Isole;Sardegna;NU;L160;0;0;0;0;4;4
Nord Ovest;Lombardia;CR;L164;0;1;1;1;0;3
Nord Ovest;Piemonte;AL;L165;1;1;2;1;10,5;15,5
Sud;Puglia;LE;L166;3;2;5;2;5,25;17,25
Nord Ovest;Liguria;GE;L167;1;6;2;1,5;5,1;15,6
Nord Ovest;Piemonte;AT;L168;1;3;2;5;10,5;21,5
Nord Ovest;Lombardia;BS;L169;6;17,16;10;2,33;8;43,49
Isole;Sardegna;NU;L172;0;0;0;0;0;0
Sud;Abruzzo;AQ;L173;1;1,06;1;0;1,5;4,56
Nord Ovest;Lombardia;SO;L175;10,66;41,33;26,33;15,66;14;107,98
Sud;Calabria;CZ;L177;4;5;1;2;1;13
Isole;Sardegna;SS;L180;1;5,5;8;7;2;23,5
Sud;Basilicata;PZ;L181;4;11,8;14,5;17,5;8;55,8
Centro;Lazio;RM;L182;61;223,62;179,76;72,34;52,17;588,89
Nord Est;Emilia-Romagna;PR;L183;7;20,5;6,5;6;15,17;55,17
Nord Est;Emilia-Romagna;RE;L184;6,33;16,55;20,33;12,33;18;73,54
Sud;Campania;BN;L185;0;0;1,67;2;0,07;3,74
Sud;Abruzzo;PE;L186;1,08;7;7;3,17;3;21,25
Nord Ovest;Piemonte;VB;L187;2,67;5;2;1;1;11,67
Centro;Umbria;PG;L188;9,37;34,67;49,13;44,75;74,53;212,45
Centro;Lazio;RI;L189;1,5;3,5;6;1,5;4;16,5
Nord Ovest;Liguria;SV;L190;12;19,3;15;6,5;3;55,8
Centro;Marche;MC;L191;6,61;18,77;38,99;38,44;28,75;131,56
Centro;Lazio;RM;L192;10,5;27,75;15,5;8;6,9;68,65
Nord Ovest;Piemonte;BI;L193;1;20,5;17;4;5;47,5
Sud;Abruzzo;CH;L194;0;6;4;3,5;9;22,5
Nord Est;Friuli- Venezia Giulia;UD;L195;2;14;37,33;24,5;26,5;104,33
Sud;Basilicata;PZ;L197;3;3;7;2;3,5;18,5
Nord Est;Veneto;PD;L199;5,66;17,66;14,5;7;32,5;77,32
Isole;Sardegna;NU;L202;1;2;1;3;5,2;12,2
Nord Ovest;Piemonte;AT;L203;0;1;2;3;9;15
Sud;Campania;CE;L205;1;2;1;2;4;10
Sud;Calabria;CS;L206;1;4;2;2;10,33;19,33
Sud;Abruzzo;TE;L207;0;3;4;2;4,75;13,75
Nord Ovest;Lombardia;BS;L210;3;29;17;10,5;14;73,5
Sud;Campania;SA;L212;1;11;5;7;6,33;30,33
Sud;Puglia;BR;L213;16,76;33,5;23,31;11;7,75;92,32
Sud;Campania;AV;L214;1;2,67;2;3;11;19,67
Sud;Molise;CB;L215;1;4,75;5,75;3;3,86;18,36
Centro;Umbria;PG;L216;3,5;24;29;10;21;87,5
Nord Ovest;Valle d'Aosta;AO;L217;12;24,75;6;1;0;43,75
Sud;Abruzzo;CH;L218;5;9;6;5;3,36;28,36
Nord Ovest;Piemonte;TO;L219;2425,98;7721,54;3667,24;1357,45;978,99;16151,2
Sud;Puglia;BA;L220;10;16;21,5;32,84;16,67;97,01
Nord Ovest;Lombardia;CR;L221;0;0;1;2;6;9
Nord Ovest;Piemonte;NO;L223;1;4;2;2;6;15
Sud;Abruzzo;CH;L224;0;0;4;3;2,08;9,08
Nord Ovest;Lombardia;CR;L225;0;0;0;1;2;3
Sud;Abruzzo;AQ;L227;0;2,5;6;1;7,5;17
Nord Ovest;Lombardia;CO;L228;1;5,56;2;1;10;19,56
Nord Est;Emilia-Romagna;PR;L229;0;12,5;8,67;6,22;5,5;32,89
Sud;Molise;CB;L230;3;5,83;10;0;2;20,83
Isole;Sardegna;NU;L231;2;21;6;5;5;39
Sud;Campania;SA;L233;0;1;2;3;1;7
Isole;Sardegna;SS;L235;0;0;1;1;7,08;9,08
Nord Ovest;Lombardia;PV;L237;0;3;4;5;10;22
Nord Ovest;Piemonte;TO;L238;0;4;11,5;13;16;44,5
Nord Ovest;Piemonte;BI;L239;0;0;0;2;2;4
Sud;Calabria;CZ;L240;4;2;0;3,2;2;11,2
Nord Ovest;Piemonte;CN;L241;1;2,33;2;0;1;6,33
Centro;Lazio;FR;L243;2;7;3,28;0;5,5;17,78
Nord Ovest;Lombardia;SO;L244;7,29;5,17;1;0;1;14,46
Sud;Campania;NA;L245;47,99;97,84;110,46;73,05;44,97;374,31
Nord Est;Friuli- Venezia Giulia;UD;L246;9;0;4;3;17;33
Nord Ovest;Piemonte;TO;L247;0;4;2;2;4;12
Nord Est;Veneto;VI;L248;3;13;18,5;15;22,92;72,42
Nord Ovest;Lombardia;PV;L250;0;0;1;2;0;3
Nord Ovest;Lombardia;BG;L251;4,5;37,03;45,11;18,33;16,5;121,47
Nord Ovest;Piemonte;CN;L252;1;0;0;1;2;4
Sud;Abruzzo;CH;L253;0;1,33;4;2;1,33;8,66
Sud;Campania;BN;L254;0;1;0;2,83;4,22;8,05
Nord Ovest;Lombardia;PV;L256;1;10;6;3,5;1;21,5
Nord Ovest;Lombardia;BG;L257;0;5;24,5;6;4;39,5
Nord Ovest;Lombardia;CR;L258;0;2;0;2;24,44;28,44
Sud;Campania;NA;L259;82,55;172,62;171,62;156,22;82,14;665,15
Nord Ovest;Lombardia;PV;L262;0;1;3;1;0;5
Sud;Abruzzo;PE;L263;7;3;4,5;6;10;30,5
Nord Ovest;Lombardia;BG;L265;0;9;9,5;11,5;8;38
Nord Est;Veneto;VE;L267;0;4;8,5;6,67;12,67;31,84
Nord Ovest;Lombardia;PV;L269;3;6;7;7;8,67;31,67
Nord Est;Veneto;PD;L270;4;10;8,5;9;23;54,5
Isole;Sicilia;ME;L271;2;22,5;22,5;13,5;15;75,5
Sud;Campania;AV;L272;0;1;2;3;7;13
Sud;Puglia;FG;L273;15,68;30,05;41,45;28,51;35,67;151,36
Sud;Campania;SA;L274;0;6;4;3;3,33;16,33
Nord Ovest;Lombardia;BG;L276;0;1;1;4;3;9
Nord Ovest;Piemonte;TO;L277;11;48;28;9;12;108
Nord Ovest;Piemonte;CN;L278;0;0,17;2;1;3;6,17
Centro;Marche;AP;L279;0;0;0;2;5;7
Sud;Puglia;BR;L280;1;4;13,67;9,5;12,64;40,81
Nord Ovest;Piemonte;CN;L281;0;0;0;0;1;1
Isole;Sicilia;PA;L282;4;8;12;11;19;54
Sud;Abruzzo;CH;L284;5;3;1;7,5;7;23,5
Nord Ovest;Lombardia;PV;L285;4;31,75;23,8;10;9,16;78,71
Centro;Lazio;RI;L286;1;4;3,5;0;8;16,5
Nord Est;Veneto;VR;L287;3;35,5;20,78;18,99;27,51;105,78
Centro;Lazio;FR;L290;1;2;3;4;8,75;18,75
Sud;Abruzzo;CH;L291;2;5,5;8,34;5,17;6;27,01
Nord Ovest;Lombardia;PV;L292;0;0;0;0,5;3,5;4
Centro;Lazio;RI;L293;2;9,5;3,61;2;5;22,11
Sud;Puglia;TA;L294;7,5;25,1;21,92;5,75;9,3;69,57
Sud;Abruzzo;TE;L295;0;3;4;1;6;14
Nord Ovest;Lombardia;CR;L296;0;0;0;1;4;5
Nord Est;Veneto;VI;L297;3,67;35,28;46,17;21;32,17;138,29
Nord Ovest;Liguria;GE;L298;17;32,04;10,34;12,75;12,11;84,24
Nord Est;Emilia-Romagna;PR;L299;7;43,25;34,33;11,65;14,83;111,06
Sud;Campania;AV;L301;0;2;1;0;0;3
Centro;Lazio;RM;L302;3,33;7,83;4;4;6;25,16
Centro;Toscana;SI;L303;1;14,84;23,34;19,67;29,72;88,57
Nord Ovest;Piemonte;AL;L304;23,41;136,5;151,23;50,5;54,83;416,47
Sud;Calabria;CS;L305;13,5;86,1;39;13,67;11;163,27
Sud;Campania;SA;L306;0;1;0;0;1,2;2,2
Sud;Abruzzo;TE;L307;93,01;228,57;52,11;18,5;34,27;426,46
Isole;Sicilia;ME;L308;0;4;4,17;3,17;8,13;19,47
Nord Est;Friuli- Venezia Giulia;UD;L309;2;7,17;7,17;6,67;11;34,01
Centro;Lazio;VT;L310;6;22,55;25,34;12;24;89,89
Nord Ovest;Lombardia;BS;L312;32,18;117,25;35,03;21,28;33,01;238,75
Sud;Abruzzo;TE;L314;1;3;0;3;3;10
Nord Ovest;Liguria;SV;L315;4;11,67;7;7,67;3;33,34
Nord Ovest;Lombardia;SO;L316;2;1;0;1;0;4
Isole;Sicilia;PA;L317;18;47,25;53,33;28,5;34,42;181,5
Nord Ovest;Lombardia;VA;L319;18,03;85;112,17;35,66;51,71;302,57
Isole;Sardegna;OR;L321;0;1;0;0;2,6;3,6
Sud;Campania;SA;L323;9,88;11,93;10,22;5;6;43,03
Nord Est;Friuli- Venezia Giulia;PN;L324;1;3;1;0,5;3,5;9
Nord Est;Friuli- Venezia Giulia;PN;L325;2;5,5;2;2;2;13,5
Sud;Basilicata;PZ;L326;0;1;5,91;4,91;6;17,82
Nord Ovest;Piemonte;TO;L327;3;11;10,33;11;24,78;60,11
Sud;Puglia;BA;L328;63;175,65;206,14;185,74;94,1;724,63
Nord Ovest;Lombardia;SO;L330;3;6;2;3;2;16
Isole;Sicilia;TP;L331;149,8;205,26;171,01;182,83;123,06;831,96
Isole;Sicilia;PA;L332;3;7;6,05;6;7,5;29,55
Nord Ovest;Piemonte;VB;L333;4;5;9,07;8,5;6;32,57
Sud;Abruzzo;AQ;L334;6;10;14,75;5;10,5;46,25
Nord Est;Friuli- Venezia Giulia;UD;L335;0;8;8,75;5;9,72;31,47
Nord Ovest;Piemonte;VB;L336;2;4;6,5;0,5;1;14
Isole;Sardegna;CA;L337;0;0;3;2;5,06;10,06
Nord Ovest;Lombardia;BS;L339;3;38,05;48,9;35,85;38,91;164,71
Nord Ovest;Piemonte;TO;L340;1;5;3,67;0;1;10,67
Nord Ovest;Lombardia;VA;L342;1;18,25;16;10,4;20;65,65
Nord Ovest;Piemonte;TO;L345;2;3;5;1;6;17
Nord Est;Emilia-Romagna;PR;L346;2,67;25;38,04;11;31,5;108,21
Nord Est;Friuli- Venezia Giulia;PN;L347;0;2;2,22;3,5;10,83;18,55
Nord Est;Emilia-Romagna;PC;L348;7,59;17,67;18,17;8,94;19,75;72,12
Nord Est;Veneto;PD;L349;6;41,17;28;20,42;35,89;131,48
Sud;Calabria;CS;L353;12;23,5;15;10,67;7,5;68,67
Isole;Sicilia;CT;L355;5;16,59;36,32;27;51,42;136,33
Nord Ovest;Piemonte;NO;L356;19;112,2;154,5;55,7;46;387,4
Sud;Basilicata;PZ;L357;2;4;5;4,06;4,08;19,14
Nord Est;Veneto;RO;L359;0;6;7,5;14;19;46,5
Nord Est;Emilia-Romagna;FO;L361;0;4;1;1;2,5;8,5
Sud;Abruzzo;CH;L363;1;2;1;0;7;11
Nord Est;Veneto;VR;L364;3;15;5,67;15,34;17,5;56,51
Centro;Marche;MC;L366;3;12;24;19,62;26,33;84,95
Nord Ovest;Piemonte;CN;L367;0;0;0;0;4,67;4,67
Isole;Sicilia;CT;L369;1;20,5;48,5;71,17;52,09;193,26
Nord Ovest;Lombardia;BS;L372;29,67;52,75;15;10,35;13;120,77
Sud;Campania;SA;L377;4;5;3;1,5;5;18,5
Sud;Campania;CE;L379;13,11;14,08;45,83;22,41;21,35;116,78
Nord Ovest;Lombardia;BS;L380;1;10,5;13;15,71;19,5;59,71
Nord Est;Friuli- Venezia Giulia;UD;L382;0;1;4;4;22,63;31,63
Sud;Puglia;LE;L383;5;17;33,12;23,33;24;102,45
Centro;Toscana;SI;L384;1;7;6;3;14;31
Centro;Toscana;MS;L386;6;7;6,5;7,5;8,5;35,5
Nord Ovest;Lombardia;BG;L388;6;24,21;51,5;28,83;36,4;146,94
Nord Ovest;Lombardia;CR;L389;4;15,5;10,5;13;8,67;51,67
Nord Ovest;Lombardia;SO;L392;0;8,33;6;2;2,84;19,17
Isole;Sardegna;OR;L393;1;9;8;3;14;35
Nord Est;Veneto;VR;L396;1;3,5;10,5;4;9,2;28,2
Centro;Umbria;PG;L397;6;18,25;18,67;16,84;33,17;92,93
Centro;Lazio;FR;L398;21,91;40,43;6;2,18;5;75,52
Sud;Campania;AV;L399;0;2;1,67;0;2;5,67
Nord Ovest;Lombardia;BG;L400;41;172,97;144,53;66,72;62,93;488,15
Centro;Lazio;RM;L401;14;27,67;24;13;12;90,67
Nord Est;Veneto;TV;L402;2;19;19;17,17;39;96,17
Nord Ovest;Piemonte;AL;L403;0;0;1;0;8;9
Nord Ovest;Lombardia;BG;L404;8,5;25;27,67;37,33;37,6;136,1
Nord Ovest;Lombardia;BS;L406;0;1;3;0,5;5,06;9,56
Nord Est;Veneto;TV;L407;47,3;325,05;496,01;305,38;310,15;1483,89
Nord Ovest;Lombardia;MI;L408;8;33,5;24;11,5;15,5;92,5
Nord Ovest;Lombardia;MI;L409;27;159,3;135,75;35,17;43,25;400,47
Nord Ovest;Piemonte;CN;L410;1;0;0;1;3;5
Nord Ovest;Lombardia;MI;L411;16;85,95;77,81;33,17;21,62;234,55
Nord Ovest;Lombardia;CO;L413;0;1;0;1;0;2
Nord Est;Veneto;PD;L414;2;8;6;7,66;12,5;36,16
Nord Ovest;Lombardia;MI;L415;5,5;25;22;5,5;6;64
Nord Ovest;Liguria;GE;L416;0;5;8;2;2;17
Sud;Basilicata;MT;L418;5;15,5;6,5;7;6,27;40,27
Sud;Puglia;LE;L419;19;29,86;26,5;25,58;35,84;136,78
Nord Ovest;Piemonte;VC;L420;0;4;2;2;2;10
Nord Est;Friuli- Venezia Giulia;UD;L421;3;24;31;25;32,94;115,94
Isole;Sardegna;NU;L423;0;0;2;1;2,75;5,75
Sud;Puglia;BA;L425;27;70;95,33;61,73;25,08;279,14
Nord Ovest;Lombardia;CR;L426;0;3;3;4,5;2;12,5
Nord Ovest;Piemonte;CN;L427;1;3;4;3;8;19
Isole;Sardegna;SS;L428;78,5;130,57;25;16,5;7,5;258,07
Nord Ovest;Piemonte;VC;L429;21;58,67;29;20,25;26;154,92
Nord Ovest;Liguria;IM;L430;6;11,26;6;5,17;5;33,43
Isole;Sicilia;ME;L431;0;6;2;1,33;2,33;11,66
Nord Ovest;Piemonte;AL;L432;2;2;1;1;2,17;8,17
Nord Est;Veneto;VI;L433;2;6,67;21,5;12,33;21,83;64,33
Nord Ovest;Lombardia;MI;L434;14;29,5;31,5;27;30,17;132,17
Sud;Molise;CB;L435;9;9,17;6;3;6;33,17
Centro;Lazio;FR;L437;1;1;4;3;6;15
Nord Est;Friuli- Venezia Giulia;UD;L438;0;0;1;3;14,63;18,63
Sud;Basilicata;PZ;L439;0;2;0;0;0;2
Nord Ovest;Lombardia;PV;L440;2;23;17;5;10;57
Nord Ovest;Piemonte;TO;L445;4;42,33;56;15;29,99;147,32
Sud;Puglia;FG;L447;12;9;13;10;5,4;49,4
Isole;Sicilia;EN;L448;8;19,42;11,8;9;13,79;62,01
Nord Ovest;Lombardia;PV;L449;0;13,5;12;7,83;18;51,33
Nord Ovest;Piemonte;VB;L450;1;4;1;3,5;4,5;14
Nord Ovest;Piemonte;VC;L451;0;6;10,67;14,63;20,3;51,6
Sud;Calabria;VV;L452;8,74;26,3;19,53;9,68;4,63;68,88
Nord Ovest;Lombardia;PV;L453;0;5;6;3;2,39;16,39
Nord Ovest;Lombardia;MI;L454;11;40;23;6;11;91
Sud;Molise;CB;L458;0;5;3;0;1;9
Sud;Abruzzo;CH;L459;3;5;3;1;2;14
Sud;Campania;NA;L460;1;4;11,5;12;6,66;35,16
Sud;Campania;AV;L461;1;1,5;2;1;3;8,5
Sud;Puglia;LE;L462;5;14,1;19,5;13,59;14;66,19
Isole;Sardegna;CA;L463;4;1;2;1,67;2,22;10,89
Isole;Sardegna;SS;L464;1;2;0;0;1,87;4,87
Centro;Umbria;PG;L466;2;17;23,75;15,75;16;74,5
Nord Ovest;Lombardia;LO;L469;2;13;3;6;4;28
Nord Ovest;Lombardia;CO;L470;16;58,5;62;38,83;23;198,33
Nord Ovest;Lombardia;MI;L471;5;22,5;35;27,91;28,08;118,49
Sud;Puglia;BA;L472;21;33;46,25;49,16;37,67;187,08
Isole;Sardegna;CA;L473;0;0;0;0;3,67;3,67
Sud;Abruzzo;PE;L475;0;0;0;3;1;4
Sud;Basilicata;MT;L477;4;13;13;6;7;43
Isole;Sicilia;ME;L478;4;15,83;19;9;20,5;68,33
Nord Ovest;Lombardia;VA;L480;14;68,5;57,5;42,5;25,5;208
Isole;Sicilia;ME;L482;0;2;3;3;1;9
Nord Est;Friuli- Venezia Giulia;UD;L483;104,37;461,01;492,94;320,31;347,44;1726,07
Sud;Puglia;LE;L484;31,99;78,94;30,99;16,4;34,49;192,81
Sud;Puglia;LE;L485;9;20,67;9;7,27;12,17;58,11
Isole;Sardegna;OR;L488;0;0;1;0;2;3
Isole;Sardegna;NU;L489;1;1,5;4;3;3,67;13,17
Sud;Calabria;KR;L492;2;0;1;0;1;4
Nord Ovest;Lombardia;BS;L494;0;14;14,66;9;13,78;51,44
Isole;Sardegna;OR;L496;1;0;2;1;12,46;16,46
Nord Est;Veneto;PD;L497;0;1;2;2;13,5;18,5
Centro;Marche;PS;L498;8;12;14;15;16,67;65,67
Nord Ovest;Liguria;SV;L499;4;29;12;6,83;2,61;54,44
Centro;Marche;PS;L500;8,67;37,5;33,76;25,99;47,56;153,48
Centro;Marche;MC;L501;0;1;2;5;6;14
Nord Ovest;Lombardia;BG;L502;8,33;44,4;30,17;32,5;26,67;142,07
Isole;Sardegna;SS;L503;0;2;4;1;9,33;16,33
Sud;Molise;CB;L505;0;5;7,25;1,33;3;16,58
Isole;Sardegna;NU;L506;0;1;2;0;3;6
Nord Ovest;Liguria;GE;L507;5;20;21;5,85;4;55,85
Isole;Sardegna;OR;L508;0;0;0;1;1;2
Isole;Sardegna;SS;L509;1;6;4,5;4;7,5;23
Nord Ovest;Lombardia;MI;L511;5,86;38,1;57;16,5;30,67;148,13
Isole;Sardegna;CA;L512;0;3;14,66;3;15,5;36,16
Isole;Sardegna;CA;L513;0;0;0;1;2,78;3,78
Isole;Sardegna;NU;L514;0;0;2;0;0;2
Nord Ovest;Piemonte;TO;L515;1;3;3;0;4,25;11,25
Nord Ovest;Piemonte;TO;L516;3;5;3;1;1;13
Centro;Marche;MC;L517;4;10;6,33;1;1;22,33
Isole;Sicilia;PA;L519;2;5;2,5;2;1;12,5
Isole;Sardegna;CA;L521;2;29,5;25,19;14,5;12,93;84,12
Centro;Toscana;PT;L522;2;14,83;25;11;17,5;70,33
Sud;Calabria;CS;L524;0;1;0;1;2;4
Centro;Lazio;RI;L525;0;0;0;4;0;4
Sud;Abruzzo;CH;L526;0;0;0;3;4,5;7,5
Nord Ovest;Liguria;SV;L528;16;54,17;33,34;12;8;123,51
Centro;Toscana;FI;L529;3;13,58;25;14,35;22,67;78,6
Nord Ovest;Piemonte;AT;L531;0;0;1;0;1;2
Sud;Basilicata;PZ;L532;4;0;1,5;2;2;9,5
Centro;Toscana;LU;L533;0;2;8,11;3;1,5;14,61
Nord Ovest;Lombardia;CR;L535;0;9,5;6,5;5;15;36
Centro;Toscana;PO;L537;2,12;32;41,67;18,83;20,54;115,16
Nord Ovest;Piemonte;TO;L538;0;6;4;6,5;2;18,5
Nord Ovest;Lombardia;CR;L539;4;20,5;23,5;23,5;14,03;85,53
Sud;Campania;CE;L540;4;4,17;11;6;11,17;36,34
Nord Ovest;Lombardia;BG;L544;37,25;20,51;9,83;2;1,5;71,09
Nord Ovest;Lombardia;BG;L545;3;9;16,5;11;4,5;44
Nord Ovest;Liguria;GE;L546;3,92;17,25;5,92;4;2;33,09
Nord Ovest;Lombardia;CO;L547;5;21,02;11,42;5,5;7,8;50,74
Nord Est;Veneto;VI;L551;15;80;91,71;63,16;89,96;339,83
Nord Est;Veneto;VI;L554;1;1;6;2;2;12
Nord Ovest;Piemonte;TO;L555;4;25,14;20,72;8,5;25,28;83,64
Nord Ovest;Piemonte;BI;L556;0;3,67;2;4;8;17,67
Nord Ovest;Lombardia;SO;L557;25,25;43,82;18,08;5,5;3,17;95,82
Nord Ovest;Piemonte;CN;L558;9,5;12,5;3;5;2;32
Isole;Sicilia;ME;L561;0;4;4;2;0;10
Nord Ovest;Lombardia;PV;L562;3;6;1;8,25;7,5;25,75
Nord Ovest;Lombardia;SO;L563;21,95;34,16;12,87;2;2;72,98
Nord Est;Veneto;TV;L565;1,88;19,74;37,63;18,42;41,09;118,76
Nord Ovest;Piemonte;VC;L566;1;12;4,67;1;10;28,67
Nord Est;Veneto;VR;L567;13,5;78,5;62,9;31,25;47,67;233,82
Nord Ovest;Lombardia;PV;L568;0;2;0;0;0;2
Centro;Lazio;VT;L569;13,5;22,5;7;6,33;13;62,33
Nord Ovest;Piemonte;AL;L570;29,05;128,08;110;56;53,08;376,21
Sud;Puglia;BA;L571;10;37,39;77,67;44,9;36;205,96
Nord Ovest;Lombardia;LO;L572;1;12;8;5,5;8;34,5
Centro;Umbria;PG;L573;0;6,5;3,64;9;13;32,14
Nord Ovest;Piemonte;AT;L574;1;1;2;3;14;21
Nord Ovest;Lombardia;SO;L576;12;21,5;6,83;1;1;42,33
Nord Ovest;Lombardia;VA;L577;1;7;7;3;11;29
Nord Ovest;Piemonte;TO;L578;13,5;15,17;4,5;4;5,25;42,42
Nord Ovest;Lombardia;BG;L579;8;5;1,33;0,75;3,17;18,25
Nord Ovest;Piemonte;CN;L580;1;1,9;2;3;4;11,9
Nord Ovest;Lombardia;LC;L581;1;12,1;14;11,17;11,5;49,77
Nord Ovest;Valle d'Aosta;AO;L582;1;3;4;3;0;11
Isole;Sicilia;EN;L583;7,25;9,17;12;12,33;22,39;63,14
Nord Est;Veneto;BL;L584;1;11,5;3,22;1,22;0;16,94
Nord Ovest;Piemonte;BI;L586;0;0;0;0;3;3
Sud;Campania;AV;L589;7;1,33;3;1;1;13,33
Nord Est;Veneto;BL;L590;3,83;24,83;7;5,75;5,75;47,16
Sud;Campania;CE;L591;0;1;3;1;3;8
Nord Ovest;Lombardia;PV;L593;0;7;12,66;4;14;37,66
Sud;Campania;CE;L594;3;1;0;0;1;5
Nord Ovest;Liguria;IM;L596;7,5;7,5;4;5;2;26
Sud;Abruzzo;TE;L597;0;4,87;6,25;1;3;15,12
Centro;Lazio;FR;L598;3;3;3;0;8,5;17,5
Nord Ovest;Liguria;IM;L599;21,06;64,1;18,82;6;10;119,98
Isole;Sicilia;PA;L603;5;4;4,5;3;4,42;20,92
Isole;Sardegna;SS;L604;20;119,5;14,33;15,75;4,36;173,94
Centro;Lazio;FR;L605;0;0;0;1;0;1
Sud;Calabria;VV;L607;1,8;2;1;0;0,8;5,6
Isole;Sicilia;CL;L609;10;16,5;8,33;4;5;43,83
Centro;Lazio;RM;L611;1;4;1;1;0;7
Centro;Lazio;VT;L612;3;14;10;6,5;7,17;40,67
Isole;Sardegna;CA;L613;0;0;4,5;2;6,83;13,33
Centro;Lazio;FR;L614;0;5,22;2;1;4;12,22
Sud;Campania;AV;L616;0;2;0;1;1;4
Nord Ovest;Lombardia;PV;L617;1;6;4,5;2;0;13,5
Nord Ovest;Piemonte;BI;L620;1;1;1,5;1;8;12,5
Nord Ovest;Lombardia;BG;L623;10;9;3,9;0;0;22,9
Nord Est;Veneto;VI;L624;1;8;5,04;10,97;14,05;39,06
Centro;Lazio;RM;L625;2;2;0;0;3;7
Nord Ovest;Lombardia;BS;L626;0;6,5;4,5;6;5;22
Centro;Umbria;PG;L627;1;5;1;0,5;1;8,5
Sud;Campania;SA;L628;4;14,33;26;26,08;12;82,41
Nord Ovest;Piemonte;TO;L629;1;2;0;2;5;10
Nord Ovest;Piemonte;CN;L631;0;3;1;0;0;4
Nord Ovest;Piemonte;AL;L633;0;0;2;5,5;12,5;20
Nord Ovest;Lombardia;LC;L634;13;34,67;34,67;14,22;14;110,56
Nord Ovest;Lombardia;SO;L638;6,16;5,33;1;1,56;1,5;15,55
Centro;Lazio;RM;L639;9,5;40,8;36;24;22,5;132,8
Nord Ovest;Lombardia;CO;L640;0;4;8,5;10;2;24,5
Nord Est;Emilia-Romagna;PR;L641;3;8;2;3,5;10;26,5
Nord Ovest;Lombardia;BG;L642;1;2;0;0;0;3
Nord Ovest;Valle d'Aosta;AO;L643;13;6;3;1;0;23
Nord Ovest;Piemonte;TO;L644;1;4;6,5;6,67;13,5;31,67
Nord Ovest;Valle d'Aosta;AO;L647;1;6;1;0;1;9
Nord Ovest;Piemonte;VB;L651;1;1;1;0;1;4
Centro;Umbria;PG;L653;0;2;3,5;3;0,83;9,33
Nord Ovest;Valle d'Aosta;AO;L654;91,02;59,41;17,58;6;4;178,01
Nord Ovest;Lombardia;BG;L655;3;8,91;5;0;0;16,91
Sud;Campania;SA;L656;0;4;2;2;2;10
Isole;Sicilia;CT;L658;0;14,67;30,83;22,5;20;88
Nord Ovest;Lombardia;MI;L664;1;16,5;23;14,5;17,01;72,01
Nord Ovest;Lombardia;MI;L665;9;41;47,5;10,75;15;123,25
Nord Ovest;Piemonte;VB;L666;2;5;0;0;7,83;14,83
Nord Ovest;Lombardia;MI;L667;8;90,5;62;12;10,86;183,36
Nord Ovest;Piemonte;NO;L668;0;2;5;4,5;3,5;15
Nord Ovest;Piemonte;VC;L669;15,67;54;52,5;19,78;23;164,95
Nord Ovest;Piemonte;NO;L670;2,5;23;19,67;25,67;21,05;91,89
Nord Ovest;Lombardia;VA;L671;7,5;11,67;9,5;6;4,61;39,28
Nord Est;Emilia-Romagna;PR;L672;3;5,5;6,5;7,5;13,33;35,83
Sud;Calabria;RC;L673;2;6;3;2;0;13
Nord Ovest;Liguria;SV;L675;50,17;147,75;65,93;21,58;14,45;299,88
Centro;Lazio;RI;L676;1;2,83;1,83;0;1,5;7,16
Nord Ovest;Lombardia;MI;L677;13,75;85,5;79,38;34,64;21,32;234,59
Nord Ovest;Lombardia;LC;L680;3;10;4;6,5;3;26,5
Nord Ovest;Liguria;SP;L681;4;5;7;10,33;8,65;34,98
Nord Ovest;Lombardia;VA;L682;130,48;469,54;359,69;178,98;205,51;1344,2
Nord Ovest;Piemonte;TO;L685;1;2;5;0;3;11
Nord Est;Friuli- Venezia Giulia;UD;L686;0;4;2;1;16,5;23,5
Nord Est;Emilia-Romagna;PR;L689;0;2,75;4;4,67;11,27;22,69
Nord Ovest;Lombardia;PV;L690;5;16;13;4,58;12,83;51,41
Nord Ovest;Piemonte;VB;L691;3;13;12,13;10;6;44,13
Nord Ovest;Liguria;IM;L693;2;13;2;2;3;22
Sud;Molise;IS;L696;1;5,33;1;1;0;8,33
Nord Ovest;Piemonte;TO;L698;1;1;5;6;9;22
Sud;Calabria;VV;L699;0;1;1;3;1;6
Nord Est;Veneto;TV;L700;1;21;17,5;2,5;24,5;66,5
