"Codice regione";"Regione";"Età";"Totale maschi";"Totale femmine";"Totale"
"12";"Lazio";8;23709;22320;46029
"12";"Lazio";9;24744;23487;48231
"12";"Lazio";10;25175;24177;49352
"12";"Lazio";11;26459;24694;51153
"12";"Lazio";12;26724;25124;51848
"12";"Lazio";13;28110;26583;54693
"12";"Lazio";14;28325;26614;54939
"12";"Lazio";15;29044;27154;56198
"12";"Lazio";16;29270;27160;56430
"12";"Lazio";17;29181;27793;56974
"12";"Lazio";18;29706;27602;57308
"12";"Lazio";19;29842;27746;57588
"12";"Lazio";20;29392;26842;56234
"12";"Lazio";21;29876;27191;57067
"12";"Lazio";22;29175;26721;55896
"12";"Lazio";23;28722;26232;54954
"12";"Lazio";24;28877;26337;55214
"12";"Lazio";25;29839;26695;56534
"12";"Lazio";26;29300;26419;55719
"12";"Lazio";27;30139;26778;56917
"12";"Lazio";28;29913;26907;56820
"12";"Lazio";29;30154;27447;57601
"12";"Lazio";30;30693;27538;58231
"12";"Lazio";31;30866;28331;59197
"12";"Lazio";32;30979;29267;60246
"12";"Lazio";33;32409;30709;63118
"12";"Lazio";34;31933;30582;62515
"12";"Lazio";35;33154;31561;64715
"12";"Lazio";36;32810;31882;64692
"12";"Lazio";37;33987;33019;67006
"12";"Lazio";38;33371;33027;66398
"12";"Lazio";39;33366;32937;66303
"12";"Lazio";40;34663;34337;69000
"12";"Lazio";41;35710;35322;71032
"12";"Lazio";42;36359;36037;72396
"12";"Lazio";43;37543;37787;75330
"12";"Lazio";44;37343;38215;75558
"12";"Lazio";45;38028;38704;76732
"12";"Lazio";46;39022;40093;79115
"12";"Lazio";47;40921;42255;83176
"12";"Lazio";48;41531;42956;84487
"12";"Lazio";49;42926;45067;87993
"12";"Lazio";50;45009;47467;92476
"12";"Lazio";51;46538;49597;96135
"12";"Lazio";52;46351;49373;95724
"12";"Lazio";53;46657;49937;96594
"12";"Lazio";54;46548;49939;96487
"12";"Lazio";55;46409;49435;95844
"12";"Lazio";56;46780;50314;97094
"12";"Lazio";57;45992;49666;95658
"12";"Lazio";58;45844;49896;95740
"12";"Lazio";59;46354;49574;95928
"12";"Lazio";60;46054;49319;95373
"12";"Lazio";61;46355;50109;96464
"12";"Lazio";62;42978;46978;89956
"12";"Lazio";63;40931;44767;85698
"12";"Lazio";64;39463;43354;82817
"12";"Lazio";65;37338;41560;78898
"12";"Lazio";66;35771;40035;75806
"12";"Lazio";67;33881;38166;72047
"12";"Lazio";68;32920;37515;70435
"12";"Lazio";69;32044;36166;68210
"12";"Lazio";70;31056;35546;66602
"12";"Lazio";71;29923;34852;64775
"12";"Lazio";72;27872;32567;60439
"12";"Lazio";73;26735;31563;58298
"12";"Lazio";74;25937;31127;57064
"12";"Lazio";75;26223;31566;57789
"12";"Lazio";76;25670;31305;56975
"12";"Lazio";77;26169;32720;58889
"12";"Lazio";78;25429;31658;57087
"12";"Lazio";79;23452;30554;54006
"12";"Lazio";80;17587;23479;41066
"12";"Lazio";81;16934;22777;39711
"12";"Lazio";82;16834;23467;40301
"12";"Lazio";83;15450;22051;37501
"12";"Lazio";84;14739;21471;36210
"12";"Lazio";85;14919;22704;37623
"12";"Lazio";86;13456;20589;34045
"12";"Lazio";87;11493;18675;30168
"12";"Lazio";88;9578;16102;25680
"12";"Lazio";89;7720;13730;21450
"12";"Lazio";90;6766;12196;18962
"12";"Lazio";91;5293;10350;15643
"12";"Lazio";92;3974;8451;12425
"12";"Lazio";93;3100;6706;9806
"12";"Lazio";94;2327;5543;7870
"12";"Lazio";95;1773;4643;6416
"12";"Lazio";96;1134;3160;4294
"12";"Lazio";97;708;2215;2923
"12";"Lazio";98;505;1673;2178
"12";"Lazio";99;353;1146;1499
"12";"Lazio";100;480;2008;2488
"12";"Lazio";999;2773837;2935607;5709444
"07";"Liguria";0;4211;3932;8143
"07";"Liguria";1;4436;4106;8542
"07";"Liguria";2;4517;4139;8656
"07";"Liguria";3;4636;4284;8920
"07";"Liguria";4;4702;4403;9105
"07";"Liguria";5;4854;4647;9501
"07";"Liguria";6;4946;4633;9579
"07";"Liguria";7;5157;4800;9957
"07";"Liguria";8;5529;5075;10604
"07";"Liguria";9;5639;5184;10823
"07";"Liguria";10;5722;5408;11130
"07";"Liguria";11;6080;5598;11678
"07";"Liguria";12;6152;5649;11801
"07";"Liguria";13;6414;5977;12391
"07";"Liguria";14;6345;5993;12338
"07";"Liguria";15;6524;6281;12805
"07";"Liguria";16;6789;6598;13387
"07";"Liguria";17;7050;6637;13687
"07";"Liguria";18;7202;6301;13503
"07";"Liguria";19;7203;6629;13832
"07";"Liguria";20;7474;6590;14064
"07";"Liguria";21;7548;6702;14250
"07";"Liguria";22;7419;6530;13949
"07";"Liguria";23;7491;6684;14175
"07";"Liguria";24;7557;6880;14437
"07";"Liguria";25;7894;7020;14914
"07";"Liguria";26;8124;6811;14935
"07";"Liguria";27;8251;6873;15124
"07";"Liguria";28;7971;6934;14905
"07";"Liguria";29;8239;7046;15285
"07";"Liguria";30;8030;6943;14973
"07";"Liguria";31;7877;7124;15001
"07";"Liguria";32;7988;7315;15303
"07";"Liguria";33;8264;7420;15684
"07";"Liguria";34;8070;7509;15579
"07";"Liguria";35;8213;7547;15760
"07";"Liguria";36;7983;7666;15649
"07";"Liguria";37;8126;7763;15889
"07";"Liguria";38;8153;7459;15612
"07";"Liguria";39;7865;7540;15405
"07";"Liguria";40;8130;7757;15887
"07";"Liguria";41;8103;7746;15849
"07";"Liguria";42;8279;7887;16166
"07";"Liguria";43;8208;7933;16141
"07";"Liguria";44;8372;8282;16654
"07";"Liguria";45;8266;8261;16527
"07";"Liguria";46;8440;8725;17165
"07";"Liguria";47;9076;9537;18613
"07";"Liguria";48;9581;9937;19518
"07";"Liguria";49;10195;10365;20560
"07";"Liguria";50;10816;11091;21907
"07";"Liguria";51;11367;11912;23279
"07";"Liguria";52;11692;11905;23597
"07";"Liguria";53;12214;12528;24742
"07";"Liguria";54;12312;12604;24916
"07";"Liguria";55;12242;12772;25014
"07";"Liguria";56;12537;13099;25636
"07";"Liguria";57;12635;13104;25739
"07";"Liguria";58;12227;13214;25441
"07";"Liguria";59;12875;13521;26396
"07";"Liguria";60;13024;13741;26765
"07";"Liguria";61;13215;13731;26946
"07";"Liguria";62;12099;13067;25166
"07";"Liguria";63;11656;12607;24263
"07";"Liguria";64;11235;12141;23376
"07";"Liguria";65;10844;11684;22528
"07";"Liguria";66;10559;11513;22072
"07";"Liguria";67;10025;11084;21109
"07";"Liguria";68;9923;10711;20634
"07";"Liguria";69;9499;10415;19914
"07";"Liguria";70;9039;10174;19213
"07";"Liguria";71;8968;10071;19039
"07";"Liguria";72;8420;9682;18102
"07";"Liguria";73;8041;9327;17368
"07";"Liguria";74;7871;9354;17225
"07";"Liguria";75;8310;9795;18105
"07";"Liguria";76;7999;9954;17953
"07";"Liguria";77;8424;10332;18756
"07";"Liguria";78;8343;10565;18908
"07";"Liguria";79;8028;10539;18567
"07";"Liguria";80;5667;7408;13075
"07";"Liguria";81;6134;8238;14372
"07";"Liguria";82;5660;7796;13456
"07";"Liguria";83;5403;7790;13193
"07";"Liguria";84;5327;7845;13172
"07";"Liguria";85;5252;8114;13366
"07";"Liguria";86;4817;7628;12445
"07";"Liguria";87;4236;7011;11247
"07";"Liguria";88;3512;6023;9535
"07";"Liguria";89;2876;5095;7971
"07";"Liguria";90;2364;4619;6983
"07";"Liguria";91;1899;3974;5873
"07";"Liguria";92;1520;3284;4804
"07";"Liguria";93;1191;2931;4122
"07";"Liguria";94;859;2291;3150
"07";"Liguria";95;661;1977;2638
"07";"Liguria";96;423;1374;1797
"07";"Liguria";97;290;999;1289
"07";"Liguria";98;187;704;891
"07";"Liguria";99;112;499;611
"07";"Liguria";100;157;810;967
"07";"Liguria";999;734281;777707;1511988
"03";"Lombardia";0;32700;31045;63745
"03";"Lombardia";1;33476;31980;65456
"03";"Lombardia";2;34604;32367;66971
"03";"Lombardia";3;36065;33739;69804
"03";"Lombardia";4;36939;34843;71782
"03";"Lombardia";5;37330;35140;72470
"03";"Lombardia";6;39313;37408;76721
"03";"Lombardia";7;41213;38489;79702
"03";"Lombardia";8;42948;40072;83020
"03";"Lombardia";9;43949;41887;85836
"03";"Lombardia";10;45880;42868;88748
"03";"Lombardia";11;46587;44044;90631
"03";"Lombardia";12;47548;44277;91825
"03";"Lombardia";13;49068;46102;95170
"03";"Lombardia";14;50037;46832;96869
"03";"Lombardia";15;51814;47847;99661
"03";"Lombardia";16;52725;49299;102024
"03";"Lombardia";17;53182;49590;102772
"03";"Lombardia";18;52889;48737;101626
"03";"Lombardia";19;53863;49054;102917
"03";"Lombardia";20;53569;48307;101876
"03";"Lombardia";21;54640;49306;103946
"03";"Lombardia";22;54073;48123;102196
"03";"Lombardia";23;53888;47858;101746
"03";"Lombardia";24;54721;48915;103636
"03";"Lombardia";25;56666;50060;106726
"03";"Lombardia";26;56481;50069;106550
"03";"Lombardia";27;57981;50585;108566
"03";"Lombardia";28;57626;51107;108733
"03";"Lombardia";29;57430;51949;109379
"03";"Lombardia";30;56953;52138;109091
"03";"Lombardia";31;57219;52993;110212
"03";"Lombardia";32;57641;54178;111819
"03";"Lombardia";33;59418;55689;115107
"03";"Lombardia";34;58862;56177;115039
"03";"Lombardia";35;59852;57127;116979
"03";"Lombardia";36;59427;57443;116870
"03";"Lombardia";37;61251;58269;119520
"03";"Lombardia";38;59363;57482;116845
"03";"Lombardia";39;59132;57257;116389
"03";"Lombardia";40;60544;58786;119330
"03";"Lombardia";41;61513;59646;121159
"03";"Lombardia";42;62580;61125;123705
"03";"Lombardia";43;64568;63064;127632
"03";"Lombardia";44;64517;63186;127703
"03";"Lombardia";45;65503;64334;129837
"03";"Lombardia";46;66666;65844;132510
"03";"Lombardia";47;70580;69065;139645
"03";"Lombardia";48;73362;71937;145299
"03";"Lombardia";49;75713;74702;150415
"03";"Lombardia";50;80502;79611;160113
"03";"Lombardia";51;82897;81358;164255
"03";"Lombardia";52;82142;81601;163743
"03";"Lombardia";53;82991;81976;164967
"03";"Lombardia";54;83183;81511;164694
"03";"Lombardia";55;81916;81217;163133
"03";"Lombardia";56;83327;83193;166520
"03";"Lombardia";57;82933;82576;165509
"03";"Lombardia";58;81958;82498;164456
"03";"Lombardia";59;83532;83466;166998
"03";"Lombardia";60;82032;82939;164971
"03";"Lombardia";61;81258;82087;163345
"03";"Lombardia";62;74760;77160;151920
"03";"Lombardia";63;70226;73331;143557
"03";"Lombardia";64;67562;70855;138417
"03";"Lombardia";65;64540;68281;132821
"03";"Lombardia";66;61771;66434;128205
"03";"Lombardia";67;58397;62712;121109
"03";"Lombardia";68;56538;61579;118117
"03";"Lombardia";69;55055;60191;115246
"03";"Lombardia";70;52274;58999;111273
"03";"Lombardia";71;50980;57116;108096
"03";"Lombardia";72;48779;54786;103565
"03";"Lombardia";73;47633;54534;102167
"03";"Lombardia";74;46175;54079;100254
"03";"Lombardia";75;47378;55573;102951
"03";"Lombardia";76;46856;55472;102328
"03";"Lombardia";77;47524;57308;104832
"03";"Lombardia";78;44753;54684;99437
"03";"Lombardia";79;44497;55528;100025
"03";"Lombardia";80;31472;40207;71679
"03";"Lombardia";81;32094;42486;74580
"03";"Lombardia";82;29887;41176;71063
"03";"Lombardia";83;28947;40725;69672
"03";"Lombardia";84;27385;40197;67582
"03";"Lombardia";85;27927;41508;69435
"03";"Lombardia";86;25129;38526;63655
"03";"Lombardia";87;22060;35382;57442
"03";"Lombardia";88;17308;29526;46834
"03";"Lombardia";89;13639;24788;38427
"03";"Lombardia";90;11607;22893;34500
"03";"Lombardia";91;8994;18885;27879
"03";"Lombardia";92;6849;15721;22570
"03";"Lombardia";93;5269;13172;18441
"03";"Lombardia";94;3775;10557;14332
"03";"Lombardia";95;2793;8418;11211
"03";"Lombardia";96;1727;6053;7780
"03";"Lombardia";97;1116;4284;5400
"03";"Lombardia";98;726;2980;3706
"03";"Lombardia";99;453;2015;2468
"03";"Lombardia";100;532;3272;3804
"03";"Lombardia";999;4967927;5097767;10065694
"11";"Marche";0;4296;3997;8293
"11";"Marche";1;4297;4051;8348
"11";"Marche";2;4618;4383;9001
"11";"Marche";3;4696;4431;9127
"11";"Marche";4;4898;4786;9684
"11";"Marche";5;5152;4767;9919
"11";"Marche";6;5289;4851;10140
"11";"Marche";7;5427;5153;10580
"11";"Marche";8;5730;5418;11148
"11";"Marche";9;6158;5709;11867
"11";"Marche";10;6239;5996;12235
"11";"Marche";11;6488;6050;12538
"11";"Marche";12;6761;6190;12951
"11";"Marche";13;6778;6406;13184
"11";"Marche";14;7055;6809;13864
"11";"Marche";15;7219;6788;14007
"11";"Marche";16;7415;6952;14367
"11";"Marche";17;7540;6971;14511
"11";"Marche";18;7540;6903;14443
"11";"Marche";19;7536;6867;14403
"11";"Marche";20;7671;6870;14541
"11";"Marche";21;7891;6848;14739
"11";"Marche";22;7678;6857;14535
"11";"Marche";23;7842;6842;14684
"11";"Marche";24;7695;6863;14558
"11";"Marche";25;8196;7095;15291
"11";"Marche";26;8089;7016;15105
"11";"Marche";27;8321;6950;15271
"11";"Marche";28;8082;6980;15062
"11";"Marche";29;8046;6845;14891
"11";"Marche";30;7938;6933;14871
"11";"Marche";31;7831;6892;14723
"11";"Marche";32;7859;7168;15027
"11";"Marche";33;8229;7317;15546
"11";"Marche";34;8087;7387;15474
"11";"Marche";35;8226;7636;15862
"11";"Marche";36;8079;7630;15709
"11";"Marche";37;8213;7925;16138
"11";"Marche";38;8111;7792;15903
"11";"Marche";39;8322;8028;16350
"11";"Marche";40;8327;8367;16694
"11";"Marche";41;8584;8412;16996
"11";"Marche";42;8760;8753;17513
"11";"Marche";43;9171;8994;18165
"11";"Marche";44;9111;9067;18178
"11";"Marche";45;9541;9451;18992
"11";"Marche";46;9736;9919;19655
"11";"Marche";47;10442;10417;20859
"11";"Marche";48;10566;10902;21468
"11";"Marche";49;10993;11052;22045
"11";"Marche";50;11377;11685;23062
"11";"Marche";51;11813;11811;23624
"11";"Marche";52;11500;11736;23236
"11";"Marche";53;11628;11783;23411
"11";"Marche";54;11917;12258;24175
"11";"Marche";55;11587;11759;23346
"11";"Marche";56;11758;12365;24123
"11";"Marche";57;11699;12085;23784
"11";"Marche";58;11612;12160;23772
"11";"Marche";59;11723;12169;23892
"11";"Marche";60;11705;12003;23708
"11";"Marche";61;12004;12443;24447
"11";"Marche";62;11134;11818;22952
"11";"Marche";63;10807;11020;21827
"11";"Marche";64;10702;11213;21915
"11";"Marche";65;10238;10881;21119
"11";"Marche";66;9778;10621;20399
"11";"Marche";67;9493;10213;19706
"11";"Marche";68;9125;10117;19242
"11";"Marche";69;9118;10154;19272
"11";"Marche";70;8634;9784;18418
"11";"Marche";71;8409;9265;17674
"11";"Marche";72;8068;9039;17107
"11";"Marche";73;8029;8822;16851
"11";"Marche";74;7907;8883;16790
"11";"Marche";75;7957;8996;16953
"11";"Marche";76;7547;8668;16215
"11";"Marche";77;7611;8887;16498
"11";"Marche";78;7160;8494;15654
"11";"Marche";79;6831;8454;15285
"11";"Marche";80;5472;6757;12229
"11";"Marche";81;5033;6530;11563
"11";"Marche";82;5163;6697;11860
"11";"Marche";83;4605;6217;10822
"11";"Marche";84;4306;6043;10349
"11";"Marche";85;4556;6681;11237
"11";"Marche";86;4410;6392;10802
"11";"Marche";87;3921;6111;10032
"11";"Marche";88;3230;5012;8242
"11";"Marche";89;2519;4366;6885
"11";"Marche";90;2221;4050;6271
"11";"Marche";91;1803;3377;5180
"11";"Marche";92;1357;2843;4200
"11";"Marche";93;970;2207;3177
"11";"Marche";94;774;1961;2735
"11";"Marche";95;534;1470;2004
"11";"Marche";96;382;1025;1407
"11";"Marche";97;255;734;989
"11";"Marche";98;153;563;716
"11";"Marche";99;80;403;483
"11";"Marche";100;134;603;737
"11";"Marche";999;727518;752314;1479832
"14";"Molise";0;771;731;1502
"14";"Molise";1;810;760;1570
"14";"Molise";2;864;801;1665
"14";"Molise";3;884;819;1703
"14";"Molise";4;868;857;1725
"14";"Molise";5;940;805;1745
"14";"Molise";6;1011;946;1957
"14";"Molise";7;985;951;1936
"14";"Molise";8;1085;1010;2095
"14";"Molise";9;1064;1014;2078
"14";"Molise";10;1123;1024;2147
"14";"Molise";11;1169;1014;2183
"14";"Molise";12;1163;1094;2257
"14";"Molise";13;1189;1078;2267
"14";"Molise";14;1198;1168;2366
"14";"Molise";15;1312;1171;2483
"14";"Molise";16;1221;1113;2334
"14";"Molise";17;1349;1178;2527
"14";"Molise";18;1383;1240;2623
"14";"Molise";19;1409;1211;2620
"14";"Molise";20;1479;1249;2728
"14";"Molise";21;1529;1242;2771
"14";"Molise";22;1534;1279;2813
"14";"Molise";23;1544;1341;2885
"14";"Molise";24;1544;1352;2896
"14";"Molise";25;1609;1373;2982
"14";"Molise";26;1722;1402;3124
"14";"Molise";27;1722;1385;3107
"14";"Molise";28;1704;1318;3022
"14";"Molise";29;1589;1385;2974
"14";"Molise";30;1627;1400;3027
"14";"Molise";31;1680;1393;3073
"14";"Molise";32;1679;1462;3141
"14";"Molise";33;1704;1524;3228
"14";"Molise";34;1694;1445;3139
"14";"Molise";35;1698;1520;3218
"14";"Molise";36;1658;1485;3143
"14";"Molise";37;1718;1525;3243
"14";"Molise";38;1744;1481;3225
"14";"Molise";39;1677;1486;3163
"14";"Molise";40;1714;1627;3341
"14";"Molise";41;1729;1578;3307
"14";"Molise";42;1743;1585;3328
"14";"Molise";43;1767;1706;3473
"14";"Molise";44;1774;1738;3512
"14";"Molise";45;1775;1729;3504
"14";"Molise";46;1884;1835;3719
"14";"Molise";47;1892;1902;3794
"14";"Molise";48;1948;1905;3853
"14";"Molise";49;2116;1896;4012
"14";"Molise";50;2192;2115;4307
"14";"Molise";51;2234;2204;4438
"14";"Molise";52;2110;2156;4266
"14";"Molise";53;2167;2219;4386
"14";"Molise";54;2140;2203;4343
"14";"Molise";55;2161;2227;4388
"14";"Molise";56;2249;2354;4603
"14";"Molise";57;2255;2381;4636
"14";"Molise";58;2259;2440;4699
"14";"Molise";59;2335;2449;4784
"14";"Molise";60;2342;2409;4751
"14";"Molise";61;2432;2490;4922
"14";"Molise";62;2249;2278;4527
"14";"Molise";63;2165;2265;4430
"14";"Molise";64;2186;2210;4396
"14";"Molise";65;2169;2305;4474
"14";"Molise";66;2040;2231;4271
"14";"Molise";67;1886;2156;4042
"14";"Molise";68;1953;2047;4000
"14";"Molise";69;1972;2006;3978
"14";"Molise";70;1870;2007;3877
"14";"Molise";71;1838;2046;3884
"14";"Molise";72;1674;1824;3498
"14";"Molise";73;1691;1914;3605
"14";"Molise";74;1574;1732;3306
"14";"Molise";75;1616;1842;3458
"14";"Molise";76;1721;1912;3633
"14";"Molise";77;1599;1805;3404
"14";"Molise";78;1453;1701;3154
"14";"Molise";79;1370;1545;2915
"14";"Molise";80;1009;1200;2209
"14";"Molise";81;948;1171;2119
"14";"Molise";82;830;1082;1912
"14";"Molise";83;788;1005;1793
"14";"Molise";84;768;1149;1917
"14";"Molise";85;839;1232;2071
"14";"Molise";86;776;1270;2046
"14";"Molise";87;654;955;1609
"14";"Molise";88;555;938;1493
"14";"Molise";89;477;882;1359
"14";"Molise";90;410;746;1156
"14";"Molise";91;355;644;999
"14";"Molise";92;254;583;837
"14";"Molise";93;194;454;648
"14";"Molise";94;136;365;501
"14";"Molise";95;124;300;424
"14";"Molise";96;70;225;295
"14";"Molise";97;54;158;212
"14";"Molise";98;34;125;159
"14";"Molise";99;21;86;107
"14";"Molise";100;37;134;171
"14";"Molise";999;142230;143710;285940
"01";"Piemonte";0;12445;11677;24122
"01";"Piemonte";1;12784;12200;24984
"01";"Piemonte";2;13349;12500;25849
"01";"Piemonte";3;13800;13090;26890
"01";"Piemonte";4;14335;13564;27899
"01";"Piemonte";5;14780;13800;28580
"01";"Piemonte";6;15113;14324;29437
"01";"Piemonte";7;15543;14951;30494
"01";"Piemonte";8;16335;15736;32071
"01";"Piemonte";9;17184;16250;33434
"01";"Piemonte";10;17824;16376;34200
"01";"Piemonte";11;18118;17407;35525
"01";"Piemonte";12;18761;17642;36403
"01";"Piemonte";13;19455;18263;37718
"01";"Piemonte";14;19820;18132;37952
"01";"Piemonte";15;20162;18713;38875
"01";"Piemonte";16;20671;19412;40083
"01";"Piemonte";17;20871;19407;40278
"01";"Piemonte";18;21031;19564;40595
"01";"Piemonte";19;21140;19244;40384
"01";"Piemonte";20;21497;19410;40907
"01";"Piemonte";21;21938;19349;41287
"01";"Piemonte";22;22094;19628;41722
"01";"Piemonte";23;21688;19683;41371
"01";"Piemonte";24;21928;19800;41728
"01";"Piemonte";25;23375;20531;43906
"01";"Piemonte";26;23589;20164;43753
"01";"Piemonte";27;24168;20533;44701
"01";"Piemonte";28;23632;20830;44462
"01";"Piemonte";29;23844;20846;44690
"01";"Piemonte";30;23528;20766;44294
"01";"Piemonte";31;23344;21164;44508
"01";"Piemonte";32;23409;21428;44837
"01";"Piemonte";33;24184;22074;46258
"01";"Piemonte";34;23879;22162;46041
"01";"Piemonte";35;24455;22366;46821
"01";"Piemonte";36;23644;22252;45896
"01";"Piemonte";37;24284;22835;47119
"01";"Piemonte";38;23151;22342;45493
"01";"Piemonte";39;23582;22632;46214
"01";"Piemonte";40;23923;23353;47276
"01";"Piemonte";41;23786;23366;47152
"01";"Piemonte";42;24385;24069;48454
"01";"Piemonte";43;25108;25056;50164
"01";"Piemonte";44;25120;25132;50252
"01";"Piemonte";45;25735;25784;51519
"01";"Piemonte";46;26359;26237;52596
"01";"Piemonte";47;27861;28219;56080
"01";"Piemonte";48;28971;29737;58708
"01";"Piemonte";49;30379;30984;61363
"01";"Piemonte";50;32063;32827;64890
"01";"Piemonte";51;33729;33998;67727
"01";"Piemonte";52;33747;33755;67502
"01";"Piemonte";53;34287;34699;68986
"01";"Piemonte";54;34406;35329;69735
"01";"Piemonte";55;34079;34959;69038
"01";"Piemonte";56;35049;36281;71330
"01";"Piemonte";57;34815;35734;70549
"01";"Piemonte";58;34599;35662;70261
"01";"Piemonte";59;34955;35868;70823
"01";"Piemonte";60;34499;35734;70233
"01";"Piemonte";61;34735;36343;71078
"01";"Piemonte";62;32286;33821;66107
"01";"Piemonte";63;30656;32539;63195
"01";"Piemonte";64;30152;32264;62416
"01";"Piemonte";65;28893;31021;59914
"01";"Piemonte";66;28256;29898;58154
"01";"Piemonte";67;27173;29059;56232
"01";"Piemonte";68;26672;28907;55579
"01";"Piemonte";69;25646;28235;53881
"01";"Piemonte";70;25116;27662;52778
"01";"Piemonte";71;24281;27167;51448
"01";"Piemonte";72;23300;26138;49438
"01";"Piemonte";73;22949;25785;48734
"01";"Piemonte";74;21974;25505;47479
"01";"Piemonte";75;22536;26482;49018
"01";"Piemonte";76;22427;26373;48800
"01";"Piemonte";77;22909;27557;50466
"01";"Piemonte";78;21978;26556;48534
"01";"Piemonte";79;20718;25516;46234
"01";"Piemonte";80;15146;19065;34211
"01";"Piemonte";81;15517;20036;35553
"01";"Piemonte";82;14447;19721;34168
"01";"Piemonte";83;14001;19254;33255
"01";"Piemonte";84;13048;19023;32071
"01";"Piemonte";85;13395;19713;33108
"01";"Piemonte";86;12256;18706;30962
"01";"Piemonte";87;10958;17129;28087
"01";"Piemonte";88;8767;14574;23341
"01";"Piemonte";89;7001;12130;19131
"01";"Piemonte";90;5866;11070;16936
"01";"Piemonte";91;4619;9342;13961
"01";"Piemonte";92;3401;7761;11162
"01";"Piemonte";93;2622;6365;8987
"01";"Piemonte";94;1937;5213;7150
"01";"Piemonte";95;1423;4289;5712
"01";"Piemonte";96;920;2951;3871
"01";"Piemonte";97;589;2057;2646
"01";"Piemonte";98;372;1430;1802
"01";"Piemonte";99;209;958;1167
"01";"Piemonte";100;282;1539;1821
"01";"Piemonte";999;2086022;2168984;4255006
"16";"Puglia";0;11899;11090;22989
"16";"Puglia";1;12510;11870;24380
"16";"Puglia";2;13259;12558;25817
"16";"Puglia";3;13848;12784;26632
"16";"Puglia";4;13963;12989;26952
"16";"Puglia";5;14065;13058;27123
"16";"Puglia";6;14562;13708;28270
"16";"Puglia";7;15381;14168;29549
"16";"Puglia";8;15726;14959;30685
"16";"Puglia";9;16353;15299;31652
"16";"Puglia";10;16380;15582;31962
"16";"Puglia";11;17326;16044;33370
"16";"Puglia";12;17419;16462;33881
"16";"Puglia";13;18160;17012;35172
"16";"Puglia";14;18712;17584;36296
"16";"Puglia";15;19313;18286;37599
"16";"Puglia";16;19543;18295;37838
"16";"Puglia";17;19960;18566;38526
"16";"Puglia";18;20402;18690;39092
"16";"Puglia";19;20539;19072;39611
"16";"Puglia";20;21152;19157;40309
"16";"Puglia";21;21570;20153;41723
"16";"Puglia";22;21427;20068;41495
"16";"Puglia";23;21205;19895;41100
"16";"Puglia";24;21739;20057;41796
"16";"Puglia";25;22156;20354;42510
"16";"Puglia";26;22054;19745;41799
"16";"Puglia";27;21914;19529;41443
"16";"Puglia";28;21322;19194;40516
"16";"Puglia";29;21101;19231;40332
"16";"Puglia";30;20724;19055;39779
"16";"Puglia";31;20824;19316;40140
"16";"Puglia";32;21374;19944;41318
"16";"Puglia";33;22227;20920;43147
"16";"Puglia";34;21932;20836;42768
"16";"Puglia";35;22148;20974;43122
"16";"Puglia";36;21718;21273;42991
"16";"Puglia";37;22672;21908;44580
"16";"Puglia";38;22288;21642;43930
"16";"Puglia";39;22363;21529;43892
"16";"Puglia";40;22189;21986;44175
"16";"Puglia";41;22727;23105;45832
"16";"Puglia";42;23185;23140;46325
"16";"Puglia";43;23720;24237;47957
"16";"Puglia";44;24030;24783;48813
"16";"Puglia";45;24946;25257;50203
"16";"Puglia";46;26203;26521;52724
"16";"Puglia";47;27040;27388;54428
"16";"Puglia";48;28238;28570;56808
"16";"Puglia";49;29105;29693;58798
"16";"Puglia";50;29906;30448;60354
"16";"Puglia";51;30270;31649;61919
"16";"Puglia";52;29395;30652;60047
"16";"Puglia";53;29100;30014;59114
"16";"Puglia";54;29636;30736;60372
"16";"Puglia";55;29311;30495;59806
"16";"Puglia";56;29571;31752;61323
"16";"Puglia";57;29638;31720;61358
"16";"Puglia";58;30140;31852;61992
"16";"Puglia";59;30259;32309;62568
"16";"Puglia";60;29921;32494;62415
"16";"Puglia";61;30385;32798;63183
"16";"Puglia";62;28017;30608;58625
"16";"Puglia";63;27249;29696;56945
"16";"Puglia";64;26781;29340;56121
"16";"Puglia";65;26049;28374;54423
"16";"Puglia";66;25135;27734;52869
"16";"Puglia";67;23323;26441;49764
"16";"Puglia";68;23657;26521;50178
"16";"Puglia";69;22857;25798;48655
"16";"Puglia";70;22512;25448;47960
"16";"Puglia";71;21624;24424;46048
"16";"Puglia";72;20609;23521;44130
"16";"Puglia";73;19449;22392;41841
"16";"Puglia";74;19903;22871;42774
"16";"Puglia";75;20064;23282;43346
"16";"Puglia";76;19573;22944;42517
"16";"Puglia";77;20222;24069;44291
"16";"Puglia";78;18362;22263;40625
"16";"Puglia";79;17251;21708;38959
"16";"Puglia";80;14176;17686;31862
"16";"Puglia";81;12025;15766;27791
"16";"Puglia";82;11477;15263;26740
"16";"Puglia";83;11185;15140;26325
"16";"Puglia";84;10093;13685;23778
"16";"Puglia";85;10089;14209;24298
"16";"Puglia";86;9072;13395;22467
"16";"Puglia";87;7736;11801;19537
"16";"Puglia";88;6446;10475;16921
"16";"Puglia";89;5285;8658;13943
"16";"Puglia";90;4535;7805;12340
"16";"Puglia";91;3589;6641;10230
"16";"Puglia";92;2749;5480;8229
"16";"Puglia";93;2108;4465;6573
"16";"Puglia";94;1587;3543;5130
"16";"Puglia";95;1212;2915;4127
"16";"Puglia";96;772;1986;2758
"16";"Puglia";97;502;1506;2008
