Area;Regione;Provincia;2023_CodCom;NTN 2023 fino a 50 mq;NTN 2023 50 -| 85 mq;NTN 2023 85 -| 115 mq;NTN 2023 115 -| 145 mq;NTN 2023 oltre 145 mq;NTN_2023
Centro;Toscana;LI;C044;11;111,85;47,68;13,64;17;201,17
Nord Ovest;Piemonte;TO;C045;0;3;3;1,05;17,5;24,55
Nord Ovest;Piemonte;CN;C046;1;5;10;5;4;25
Nord Ovest;Piemonte;AT;C047;0;2;3;0;10,08;15,08
Nord Ovest;Piemonte;TO;C048;0;7;7,67;2;10,25;26,92
Nord Ovest;Piemonte;AT;C049;2,5;11;8;3,5;23,28;48,28
Nord Ovest;Lombardia;PV;C050;1,34;3;1;1;4,5;10,84
Isole;Sicilia;ME;C051;1;6,61;2;1;6,75;17,36
Nord Ovest;Lombardia;MI;C052;6;43,5;43,63;21,83;25,67;140,63
Nord Ovest;Lombardia;PV;C053;1;14;25,84;10;12;62,84
Nord Ovest;Lombardia;BS;C055;1;19,5;35,17;7,5;24;87,17
Nord Est;Veneto;VI;C056;1;6;1;3;14;25
Nord Est;Veneto;PD;C057;0;0;3;4;14;21
Sud;Campania;AV;C058;0;2;1;1,33;1,95;6,28
Nord Ovest;Lombardia;MN;C059;0;12;5;11,4;9,33;37,73
Centro;Marche;AN;C060;2;11;20,8;19,3;14,5;67,6
Nord Ovest;Liguria;SV;C063;0;5,33;2,33;2,01;0;9,67
Nord Ovest;Piemonte;AT;C064;0;1;1,5;0;6;8,5
Nord Est;Emilia-Romagna;RA;C065;11;42;29,75;20,67;23,33;126,75
Sud;Molise;CB;C066;1;2;1,25;0;1;5,25
Isole;Sicilia;PA;C067;7;11,99;11,28;15,34;11,88;57,49
Sud;Campania;SA;C069;2;6;1;3;0;12
Centro;Marche;AP;C070;2;2;3;3,49;6,58;17,07
Nord Ovest;Lombardia;BS;C072;2;20;22,67;8,17;15,67;68,51
Nord Est;Veneto;TV;C073;0;4;5;4;5;18
Isole;Sicilia;PA;C074;5;20,5;39;32,39;28;124,89
Nord Est;Emilia-Romagna;BO;C075;3,5;20,45;13,73;8,5;13,5;59,68
Nord Ovest;Lombardia;MN;C076;3;24;11,83;9;16,9;64,73
Nord Est;Veneto;VR;C078;4;37;44,17;26,5;30,5;142,17
Nord Ovest;Lombardia;BG;C079;5;37,8;18,25;20,03;27;108,08
Nord Est;Emilia-Romagna;RN;C080;0,13;3;1;1;1;6,13
Nord Ovest;Piemonte;CN;C081;4;7;3;1;1;16
Sud;Molise;IS;C082;1,5;0;0;0;0,33;1,83
Sud;Abruzzo;AQ;C083;2;11,5;6;2;0;21,5
Centro;Toscana;GR;C085;10,34;39,55;28,3;15,89;15,84;109,92
Nord Est;Emilia-Romagna;BO;C086;1;6,5;6,9;2;6,5;22,9
Nord Ovest;Lombardia;CR;C089;0;0;0;1;2;3
Sud;Abruzzo;AQ;C090;1;4;3;1;1;10
Isole;Sicilia;CT;C091;8;9,67;5,83;3;5,5;32
Centro;Marche;AP;C093;1;12,97;19,34;18,25;7,67;59,23
Isole;Sicilia;ME;C094;0;2;0,5;0,67;1;4,17
Sud;Abruzzo;AQ;C096;34,28;118,85;41,25;17,28;10,5;222,16
Sud;Campania;CE;C097;0;2;2;0;1,25;5,25
Centro;Lazio;RI;C098;2;4,78;0;0;0;6,78
Centro;Marche;AN;C100;6,67;43,06;49;40,24;35;173,97
Centro;Toscana;FI;C101;15,33;83,17;91,51;28,43;28,35;246,79
Centro;Toscana;AR;C102;3;4;7,13;6;6;26,13
Centro;Lazio;LT;C104;2;9,67;6;4;7;28,67
Sud;Campania;AV;C105;0;1,25;1,25;0;2;4,5
Sud;Campania;BN;C106;5;2;1;4;3,5;15,5
Nord Est;Emilia-Romagna;MO;C107;29,17;201,7;140,22;68,67;62,58;502,34
Sud;Calabria;CS;C108;0;4;9;12,5;25,5;51
Nord Ovest;Liguria;IM;C110;5;3;2,89;1;1,33;13,22
Nord Est;Veneto;TV;C111;19,57;89,85;105,67;95,19;128,74;439,02
Centro;Toscana;PI;C113;4,83;26,58;31,03;26;42,67;131,11
Sud;Abruzzo;CH;C114;0,22;6,25;10;8;12;36,47
Nord Ovest;Lombardia;CR;C115;0;2;1;3;3;9
Centro;Lazio;RM;C116;10,5;40;13,5;14;8;86
Centro;Umbria;TR;C117;2;1;2;3;6,5;14,5
Nord Ovest;Lombardia;MN;C118;0;30;34;27;53,34;144,34
Nord Est;Veneto;VI;C119;3;7,33;19,83;11,5;18;59,66
Sud;Basilicata;PZ;C120;1;5;1,5;2;1;10,5
Nord Est;Emilia-Romagna;BO;C121;3;12,5;11,5;7,33;7;41,33
Nord Est;Veneto;RO;C122;0;2;4,4;2,5;2,4;11,3
Sud;Abruzzo;CH;C123;0;0;1;0;0;1
Sud;Campania;SA;C125;16;42,33;14,67;7;15,3;95,3
Sud;Abruzzo;AQ;C126;2;8,5;1,71;0,25;0,38;12,84
Nord Ovest;Piemonte;AT;C127;2;3;4;1,83;12,42;23,25
Sud;Abruzzo;TE;C128;3;4;11;14;15,4;47,4
Sud;Campania;NA;C129;39,8;100,47;102,2;69,45;42,91;354,83
Isole;Sicilia;TP;C130;31,95;70,82;63,27;47,09;67,25;280,38
Nord Ovest;Piemonte;TO;C133;5;38;32;10,5;37;122,5
Sud;Puglia;BA;C134;30,92;49,17;64,83;48,5;45,17;238,59
Isole;Sicilia;PA;C135;1,5;9;1;2,84;4;18,34
Sud;Puglia;TA;C136;28,06;61,1;48,23;39,42;45,95;222,76
Nord Ovest;Piemonte;AL;C137;0;0;0;1;0;1
Nord Ovest;Lombardia;VA;C139;12;117,13;86,05;36,33;27,08;278,59
Nord Est;Emilia-Romagna;RE;C141;11;58,5;42,63;16,83;36,17;165,13
Nord Ovest;Piemonte;AL;C142;0;0;1;0;4;5
Nord Ovest;Liguria;IM;C143;3;14;2;1;0;20
Nord Est;Emilia-Romagna;PC;C145;5;20;11,5;8,17;24,58;69,25
Centro;Toscana;GR;C147;1;7,5;6,67;2;4;21,17
Nord Ovest;Piemonte;AL;C148;2;10;6;9;24,5;51,5
Nord Ovest;Piemonte;NO;C149;1;2;1;0;1;5
Centro;Marche;AN;C152;0;0;2;2,14;6,5;10,64
Nord Ovest;Lombardia;CR;C153;3;25,17;30,67;21,5;17,33;97,67
Nord Ovest;Piemonte;AT;C154;0;0;0;1;2;3
Nord Ovest;Piemonte;BI;C155;1;2;3;2;3;11
Nord Ovest;Piemonte;AL;C156;0;0;1;0;1;2
Nord Ovest;Lombardia;PV;C157;0;5;0;2;6;13
Nord Ovest;Piemonte;AL;C158;3,5;14;15,5;13;15;61
Nord Ovest;Piemonte;AL;C160;0;0;4,5;3;11;18,5
Nord Ovest;Piemonte;AT;C161;0;0;0;2;6,6;8,6
Nord Ovest;Piemonte;AL;C162;0;3;3;0,5;5;11,5
Nord Ovest;Piemonte;CN;C165;0;2;3;3;7;15
Nord Ovest;Piemonte;NO;C166;14;59,28;38,17;22,67;36,25;170,37
Nord Ovest;Piemonte;CN;C167;0,62;2;1;2;1;6,62
Sud;Abruzzo;TE;C169;2;1;0;0;5;8
Centro;Toscana;SI;C172;2;2;12;6,33;18,92;41,25
Nord Ovest;Piemonte;CN;C173;0;0;3;3;5,5;11,5
Centro;Toscana;PI;C174;5;11,5;3;7;5;31,5
Sud;Molise;CB;C175;0;1;0;0;1;2
Nord Ovest;Piemonte;CN;C176;0;0;1;2,25;1;4,25
Centro;Lazio;FR;C177;4;1;4,67;1,5;5,34;16,51
Sud;Campania;CE;C178;1;3;0;3;3,94;10,94
Nord Ovest;Lombardia;VA;C181;7;17,83;13;12;14;63,83
Nord Ovest;Lombardia;PV;C184;0;0;3;2;6,5;11,5
Nord Est;Emilia-Romagna;BO;C185;9,67;47;26;7,5;7,5;97,67
Nord Ovest;Lombardia;SO;C186;3;4;2;0;1,67;10,67
Nord Ovest;Lombardia;LC;C187;1;6,5;6,33;2;7,34;23,17
Sud;Campania;NA;C188;3;17;23;14;5,5;62,5
Nord Est;Veneto;TV;C190;2;14;7,17;10,5;20,5;54,17
Nord Ovest;Lombardia;MN;C195;0;8;12,4;10;19,62;50,02
Sud;Molise;CB;C197;0,67;1;4,89;2,67;2,5;11,73
Sud;Puglia;FG;C198;4;3;2;3;3;15
Sud;Basilicata;PZ;C199;2;3;1;0;2,5;8,5
Sud;Molise;IS;C200;0;0;0;0;0;0
Sud;Basilicata;PZ;C201;1;3;3,23;2;0,46;9,69
Sud;Puglia;FG;C202;2;2;1;1;0;6
Centro;Lazio;RM;C203;11;26,42;13,5;5;8,17;64,09
Nord Est;Emilia-Romagna;BO;C204;17;82,24;65,17;22;34,06;220,47
Nord Ovest;Piemonte;CN;C205;1;0,5;3;0;1;5,5
Nord Ovest;Lombardia;CO;C206;0;0;1;1;1,5;3,5
Nord Est;Veneto;RO;C207;3;6;17;13,5;21;60,5
Nord Ovest;Lombardia;BS;C208;13,5;53,5;41,25;18,67;20,67;147,59
Sud;Basilicata;PZ;C209;2;6;0;0;2;10
Isole;Sicilia;ME;C210;1,83;6,83;4;1;0;13,66
Sud;Campania;CE;C211;6,3;2,36;4;3;5,11;20,77
Nord Ovest;Lombardia;PV;C213;0;2;0;2;2;6
Nord Ovest;Piemonte;CN;C214;0;0;0;0;0;0
Nord Est;Veneto;RO;C215;0;2;7,9;6,75;19,25;35,9
Nord Est;Friuli- Venezia Giulia;PN;C217;1;2;3;1;4;11
Nord Est;Emilia-Romagna;RE;C218;1;14;28,5;18,75;42,08;104,33
Nord Est;Emilia-Romagna;RE;C219;3;40,58;45;18,83;31,11;138,52
Nord Ovest;Lombardia;CO;C220;0;1;4;5;0;10
Sud;Puglia;FG;C222;0;1;2;2;4,75;9,75
Centro;Lazio;FR;C223;0,66;0;1,33;0,67;2;4,66
Centro;Lazio;RI;C224;0;5,67;6;3;3;17,67
Nord Est;Veneto;VR;C225;9;62,5;75,84;21;36,34;204,68
Nord Ovest;Piemonte;AT;C226;0;0;0;3,67;6,58;10,25
Centro;Toscana;SI;C227;7;30,5;35,83;23;36,42;132,75
Nord Ovest;Lombardia;LO;C228;1;1;5,5;5,5;4,75;17,75
Nord Ovest;Piemonte;AL;C229;0;4;1;1;6;12
Nord Ovest;Piemonte;AT;C230;0;0;1;0;5,5;6,5
Sud;Campania;SA;C231;2;7,67;8;7,5;5,5;30,67
Nord Ovest;Piemonte;AT;C232;1;11;7;7;17,5;43,5
Sud;Campania;SA;C235;0;2;1;2;3;8
Centro;Toscana;LU;C236;1,67;8;21;8,67;11,67;51,01
Centro;Lazio;RM;C237;7,5;28,34;16;15,33;20;87,17
Nord Ovest;Liguria;SP;C240;5,67;16,17;21,73;14,58;16,5;74,65
Nord Ovest;Piemonte;TO;C241;2;2;3;5;5,08;17,08
Nord Est;Emilia-Romagna;MO;C242;4;45,25;59,84;33,08;37,6;179,77
Nord Ovest;Piemonte;AL;C243;3;10,85;6,5;5,67;12,5;38,52
Centro;Toscana;PI;C244;0;10,83;13,33;4,5;6;34,66
Sud;Campania;BN;C245;2;1;1;1;4;9
Sud;Molise;IS;C246;1;5,13;4;2;4,75;16,88
Sud;Molise;IS;C247;0;0;3;0;0;3
Centro;Marche;AN;C248;1;10;6,5;12,67;10,38;40,55
Sud;Campania;BN;C250;1;1;1;0;0,5;3,5
Centro;Marche;MC;C251;2;15;5;7;10;39
Centro;Umbria;PG;C252;0,58;5;4,67;7,5;4,5;22,25
Nord Ovest;Piemonte;AT;C253;0;0;4;0;6;10
Nord Ovest;Lombardia;BG;C255;2,5;6;16,5;4,5;4,56;34,06
Sud;Campania;SA;C259;13,25;30,28;44,19;25,5;27,51;140,73
Nord Est;Emilia-Romagna;PC;C261;5,17;47;76,72;44,85;47,7;221,44
Sud;Campania;SA;C262;3;4,5;3;3,5;1;15
Centro;Toscana;AR;C263;3;8;7,5;8,17;10,05;36,72
Nord Est;Emilia-Romagna;BO;C265;9;64,67;81,08;38;43,18;235,93
Centro;Lazio;RM;C266;2;1,5;2;1;2;8,5
Centro;Marche;MC;C267;2;0;0;0;0;2
Centro;Lazio;RI;C268;4,75;5;0;0;3;12,75
Centro;Lazio;VT;C269;4,5;5;5,33;7;4;25,83
Sud;Molise;IS;C270;0;2,89;3;0;0;5,89
Sud;Basilicata;PZ;C271;0;1;0;0;2;3
Isole;Sardegna;SS;C272;44,5;87,93;14;5,5;6,33;158,26
Nord Ovest;Lombardia;VA;C273;0;2,5;2,5;2;3;10
Nord Ovest;Piemonte;AL;C274;0;0;0;0;4;4
Isole;Sicilia;AG;C275;14,13;14,84;13;18,5;10,92;71,39
Nord Ovest;Liguria;SV;C276;0;1;0;0;0,38;1,38
Sud;Abruzzo;AQ;C278;1;0;0;1;0;2
Sud;Abruzzo;AQ;C279;1;1,88;0;0;1,98;4,86
Sud;Campania;BN;C280;0;1;1;1;7;10
Nord Ovest;Valle d'Aosta;AO;C282;0;7;11;1;5;24
Sud;Campania;AV;C283;4;7;5,36;1;2;19,36
Sud;Campania;BN;C284;1;2;0;0;2;5
Sud;Calabria;RC;C285;9;38,5;11;8;4;70,5
Isole;Sicilia;TP;C286;11,5;60,78;67,76;65,5;85,25;290,79
Nord Est;Emilia-Romagna;MO;C287;11,5;31,89;45,3;26,5;27,96;143,15
Nord Est;Emilia-Romagna;PC;C288;10;25,5;40;17;33,75;126,25
Centro;Umbria;TR;C289;0;6;8;2;4;20
Nord Ovest;Lombardia;CR;C290;0;0;0;0;3;3
Sud;Campania;CE;C291;28;164,25;199,9;141,31;182,63;716,09
Nord Est;Emilia-Romagna;BO;C292;10;86,04;89,48;34,2;35,67;255,39
Nord Ovest;Lombardia;BS;C293;11;46,8;30,72;18,05;18;124,57
Nord Ovest;Valle d'Aosta;AO;C294;15,11;20,43;13;6;1;55,54
Nord Est;Emilia-Romagna;BO;C296;8;29,5;20,33;9,83;21,67;89,33
Isole;Sicilia;CT;C297;5;16,5;10,5;10,17;9,25;51,42
Sud;Abruzzo;CH;C298;0;4;4;3,67;3;14,67
Nord Ovest;Lombardia;VA;C300;5;26,39;37,93;12;13,58;94,9
Sud;Calabria;CS;C301;0;5;2,86;2;5;14,86
Nord Ovest;Liguria;GE;C302;1;4,5;3;4;4,83;17,33
Centro;Toscana;LU;C303;2;4;4;0,5;3,75;14,25
Nord Ovest;Lombardia;LO;C304;1;16;19,6;10;8,75;55,35
Sud;Campania;SA;C306;1;2;5,5;1;1;10,5
Nord Ovest;Piemonte;TO;C307;0;13;12,5;14;28,4;67,9
Sud;Abruzzo;PE;C308;0,81;1;0;1,5;2,5;5,81
Centro;Umbria;PG;C309;16;61,33;49;44,33;74,16;244,82
Centro;Toscana;GR;C310;32,47;77,25;54,65;33,38;25,97;223,72
Sud;Abruzzo;TE;C311;3;4,22;3,5;2;1;13,72
Nord Ovest;Lombardia;MN;C312;16,06;72,39;83,56;56,99;67,67;296,67
Centro;Toscana;SI;C313;5;14,67;2;2;9;32,67
Nord Ovest;Piemonte;CN;C314;0;0;0;1;2;3
Centro;Lazio;VT;C315;5;8,33;4,83;2,5;6;26,66
Sud;Abruzzo;TE;C316;0;1;1;0,13;8,33;10,46
Nord Ovest;Piemonte;CN;C317;0;3;0,5;1;7;11,5
Centro;Toscana;AR;C318;1;2;3;5;4;15
Centro;Toscana;AR;C319;2,5;33,57;35,5;21,67;28,5;121,74
Centro;Marche;AP;C321;0;1;4,5;1;2;8,5
Sud;Abruzzo;TE;C322;0;1;2;1,5;1,5;6
Nord Ovest;Piemonte;CN;C323;1;5;4;2,33;4,27;16,6
Nord Ovest;Lombardia;BG;C324;31,17;67,45;27,51;16;13,4;155,53
Nord Ovest;Lombardia;SO;C325;5;3,33;4;2;5,5;19,83
Nord Est;Friuli- Venezia Giulia;UD;C327;1;4;11;5,47;11;32,47
Nord Ovest;Lombardia;LO;C329;0;14;9,5;7,5;6,42;37,42
Nord Ovest;Lombardia;BS;C330;3;5;0;2;6,5;16,5
Centro;Marche;AP;C331;1,89;3;2,33;4;5,83;17,05
Nord Ovest;Lombardia;BS;C332;4,5;10;37,92;36,67;27;116,09
Sud;Puglia;LE;C334;1;7;3,33;3;1,67;16
Sud;Puglia;LE;C335;0;2;7,6;4,5;13,42;27,52
Sud;Puglia;LE;C336;8,5;26;17,67;6,5;21,07;79,74
Nord Ovest;Lombardia;BG;C337;3;6,5;5;2;4,5;21
Centro;Lazio;FR;C338;1;0;3;1;8;13
Nord Est;Emilia-Romagna;FO;C339;21,5;23,33;26,67;10,72;20,32;102,54
Centro;Lazio;FR;C340;0;3;6;5,5;9,5;24
Isole;Sicilia;AG;C341;3;8;1;2;4,5;18,5
Isole;Sicilia;EN;C342;20,5;43,5;58,75;71,51;35,83;230,09
Nord Ovest;Lombardia;VA;C343;0,33;22;17,33;7,5;11,5;58,66
Isole;Sicilia;PA;C344;2;8,94;6;4;3,68;24,62
Sud;Basilicata;PZ;C345;0;4;0;1;0;5
Sud;Molise;CB;C346;5;7;1;0;2;15
Isole;Sicilia;ME;C347;1;3,8;6,75;5,2;6,75;23,5
Sud;Calabria;CS;C348;0;0;0;0;0;0
Sud;Calabria;CS;C349;3;24;31,84;30;34;122,84
Isole;Sicilia;CT;C351;497,98;988,43;1054,77;768,36;580,77;3890,31
Sud;Calabria;CZ;C352;60,38;199,79;189,7;166,83;122,05;738,75
Isole;Sicilia;EN;C353;8,66;8,66;10,66;9,46;10,17;47,61
Sud;Abruzzo;PE;C354;1;0;1;3;3;8
Isole;Sicilia;AG;C356;18;15;22;8,83;11,75;75,58
Nord Est;Emilia-Romagna;RN;C357;21,95;95,39;54,13;39,55;17,67;228,69
Sud;Campania;BN;C359;2;1;2,5;0;0,83;6,33
Nord Ovest;Lombardia;PV;C360;7;21,5;23,5;14;19;85
Sud;Campania;SA;C361;20,96;83,17;80,91;77,19;62,02;324,25
Nord Ovest;Piemonte;BI;C363;1;6,67;9;9;13;38,67
Nord Ovest;Piemonte;NO;C364;0;0;0;1;1;2
Nord Ovest;Piemonte;NO;C365;1;2;2,5;1;3;9,5
Nord Ovest;Piemonte;TO;C369;0;4;6;7,17;12,5;29,67
Nord Est;Veneto;VR;C370;6;30,83;26;10;27,8;100,63
Nord Ovest;Piemonte;CN;C375;0;0;4;0;4,03;8,03
Nord Ovest;Piemonte;CN;C376;1;17;18,25;8;16,19;60,44
Sud;Puglia;LE;C377;2,5;16,5;55,17;21;41,75;136,92
Nord Ovest;Piemonte;NO;C378;0;1;5;1;10,5;17,5
Nord Ovest;Lombardia;CO;C381;0;0;0;1;0;1
Nord Ovest;Lombardia;VA;C382;2;19,5;27;16;10;74,5
Nord Est;Veneto;VE;C383;0;32,1;25;25,95;38,5;121,55
Nord Est;Veneto;TV;C384;0,05;12;6;1,5;12,57;32,12
Nord Est;Friuli- Venezia Giulia;PN;C385;0;0;1,67;0;5;6,67
Nord Ovest;Piemonte;AL;C387;0;1;0;0;5,67;6,67
Nord Est;Veneto;VE;C388;178,5;612,3;232,36;82,5;72,47;1178,13
Nord Est;Friuli- Venezia Giulia;UD;C389;0;0;3;0;5,5;8,5
Centro;Lazio;RM;C390;14,17;48,4;33,56;11;12;119,13
Nord Ovest;Lombardia;LO;C394;3;10;5,1;4,5;3;25,6
Nord Ovest;Lombardia;MI;C395;6;51,16;60;17,5;12,33;146,99
Nord Ovest;Lombardia;BG;C396;4;9;16;10;6,67;45,67
Nord Est;Emilia-Romagna;MO;C398;1,5;23,66;30;20;17,94;93,1
Nord Ovest;Piemonte;TO;C404;2,67;13,5;9;9,67;28,42;63,26
Nord Est;Emilia-Romagna;RE;C405;4;30,5;45,17;19;25;123,67
Nord Ovest;Lombardia;MN;C406;1;0,33;4,33;4;8,88;18,54
Centro;Toscana;AR;C407;7,5;38,7;47;23,25;15,58;132,03
Nord Ovest;Lombardia;BS;C408;4;18;18,6;20;33,88;94,48
Nord Ovest;Lombardia;VA;C409;1;3,67;4;2;1;11,67
Nord Ovest;Lombardia;BG;C410;0;0;11,25;5,17;5;21,42
Nord Est;Veneto;VR;C412;1;1;1;4;10;17
Centro;Lazio;FR;C413;8;16;25,5;35;32,75;117,25
Nord Ovest;Lombardia;PV;C414;1;0;0;1;2;4
Centro;Toscana;LI;C415;64;196,42;111,9;61,25;49,6;483,17
Nord Ovest;Lombardia;BS;C417;1;1;1;4;3,67;10,67
Nord Ovest;Lombardia;SO;C418;1,34;0,67;0;1;0;3,01
Isole;Sicilia;PA;C420;0;1;2;1;0;4
Isole;Sicilia;PA;C421;38,79;79,25;32;30,25;26;206,29
Nord Est;Veneto;VE;C422;4;22;28,04;20,2;15,36;89,6
Sud;Puglia;BR;C424;98,18;84,6;79,84;44,41;27,94;334,97
Sud;Abruzzo;AQ;C426;7,25;12,92;10;4;12,67;46,84
Sud;Abruzzo;CH;C428;1;0,5;2,67;2;0;6,17
Sud;Puglia;FG;C429;2;2,5;1,5;2;0;8
Sud;Calabria;CS;C430;1;2,71;3;2;2;10,71
Nord Ovest;Piemonte;AL;C432;1;0;0;0;3;4
Nord Ovest;Lombardia;CR;C435;0;0;1;0;3;4
Sud;Puglia;BA;C436;3;9,5;21;10,83;8;52,33
Sud;Calabria;CS;C437;0;0;0;0;1;1
Nord Ovest;Piemonte;AT;C438;0;0;2;0;5;7
Nord Ovest;Lombardia;BS;C439;3;9;7,67;10;26,82;56,49
Nord Ovest;Piemonte;AT;C440;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C441;1;3;1;0,88;0;5,88
Sud;Puglia;FG;C442;1;1;1;0;1;4
Nord Ovest;Liguria;SV;C443;17,53;64,27;35,67;19,72;12;149,19
Sud;Campania;SA;C444;0;1;2;2;2;7
Centro;Lazio;VT;C446;0;4;5,5;0,5;6;16
Centro;Lazio;VT;C447;3;10,17;4;1;0,67;18,84
Sud;Puglia;BR;C448;2,33;8,75;6;12,83;7,75;37,66
Sud;Abruzzo;TE;C449;2;5;2;3;8;20
Sud;Calabria;CZ;C453;0;0;3;2;2;7
Nord Ovest;Lombardia;BG;C456;1;5;4,5;2;11,5;24
Nord Ovest;Lombardia;BG;C457;1;11,67;11,17;10,5;16,5;50,84
Nord Est;Veneto;BL;C458;4;5;7,5;4;4,5;25
Nord Ovest;Lombardia;BG;C459;4;16;5,4;12,83;12,17;50,4
Nord Est;Veneto;RO;C461;1;8;2;1;10,17;22,17
Nord Ovest;Liguria;SV;C463;0;9,33;13;5,5;5,5;33,33
Nord Ovest;Piemonte;CN;C466;1;16;24,5;12,75;11,58;65,83
Nord Est;Emilia-Romagna;FE;C469;21;148,91;130,07;65,08;81,63;446,69
Sud;Campania;SA;C470;12,06;36,24;17,57;9,17;9,1;84,14
Isole;Sicilia;EN;C471;12,5;15,5;7,17;7,5;3;45,67
Sud;Calabria;CZ;C472;0;2;0,5;0;1;3,5
Sud;Abruzzo;PE;C474;2;10,5;14;17,5;14,67;58,67
Sud;Campania;BN;C476;0,33;3;4;3,5;10,75;21,58
Nord Ovest;Piemonte;VB;C478;0;3;0;0;3,83;6,83
Centro;Lazio;FR;C479;1;5;8;7,67;9;30,67
Isole;Sicilia;EN;C480;1,04;1,33;3,14;2,25;3,79;11,55
Nord Ovest;Liguria;GE;C481;2;15,5;10,75;6,5;3;37,75
Nord Ovest;Lombardia;CO;C482;0;4;1;1;3,67;9,67
Nord Ovest;Piemonte;NO;C483;4;25,25;40,42;14,58;14,33;98,58
Nord Ovest;Lombardia;PV;C484;3;16;16,5;2;6;43,5
Sud;Campania;SA;C485;3;3;5,71;5;6;22,71
Sud;Molise;CB;C486;1;0;3;0;5,75;9,75
Nord Ovest;Piemonte;TO;C487;1;3;1;2;9;16
Sud;Molise;CB;C488;0;0;2;1;0,33;3,33
Sud;Calabria;CS;C489;4;4;1,83;3;0;12,83
Sud;Abruzzo;AQ;C492;4;3,67;2;3;5;17,67
Nord Ovest;Lombardia;SO;C493;0;8;2,5;5;0;15,5
Nord Est;Friuli- Venezia Giulia;UD;C494;0;0;1,67;1;2,5;5,17
Sud;Campania;NA;C495;6,07;19,97;39,32;23;9,01;97,37
Isole;Sicilia;PA;C496;1;5,5;7,33;15;2;30,83
Nord Ovest;Piemonte;TO;C497;3;12;10;2;4,8;31,8
Nord Est;Veneto;VR;C498;2;23;50,33;26;78,11;179,44
Nord Est;Veneto;RO;C500;2;5,42;9,25;9;13;38,67
Sud;Calabria;KR;C501;2;1;3;0;1;7
Nord Ovest;Lombardia;MN;C502;1;0;2;4;9,75;16,75
Nord Ovest;Piemonte;AL;C503;1;0;0;0;2;3
Nord Ovest;Piemonte;CN;C504;0;1;6;1;6;14
Nord Ovest;Piemonte;TO;C505;5;3;1;2;2;13
Nord Ovest;Lombardia;BG;C506;15;9,04;5,5;3;3;35,54
Nord Ovest;Piemonte;AL;C507;0;0;0;0;1;1
Nord Ovest;Lombardia;PV;C508;0;0;1;0;0;1
Nord Ovest;Lombardia;PV;C509;0;2;3;0;3;8
Nord Ovest;Liguria;SV;C510;90,99;134,08;13,2;6,75;5,5;250,52
Nord Ovest;Liguria;IM;C511;25,5;27;12;3;1;68,5
Nord Ovest;Lombardia;MI;C512;4;21,17;33;21;12,8;91,97
Nord Est;Emilia-Romagna;PC;C513;0;5;2;1;0;8
Sud;Puglia;FG;C514;84,25;135;115,92;122,89;80,37;538,43
Sud;Calabria;CS;C515;0;5;4;8;7;24
Nord Ovest;Lombardia;CO;C516;5;24;33;22,95;27,67;112,62
Sud;Abruzzo;TE;C517;1;1;0;1,99;5;8,99
Centro;Lazio;RM;C518;3;2;3;3;1;12
Nord Ovest;Lombardia;CO;C520;11;32,17;19,17;17,8;19,17;99,31
Nord Ovest;Lombardia;LC;C521;2;19;29,5;16;15,17;81,67
Nord Ovest;Lombardia;MI;C523;24,89;166,63;147,33;78,58;47,5;464,93
Centro;Marche;AN;C524;2;11;2;7;8,5;30,5
Sud;Campania;BN;C525;1;3,09;1,92;4;5,17;15,18
Centro;Umbria;PG;C527;7,11;5;2,11;5,38;2;21,6
Nord Ovest;Piemonte;AT;C528;0;0;0;1;3;4
Centro;Toscana;FI;C529;2;21,58;20,33;15,08;20,01;79
Nord Ovest;Piemonte;CN;C530;0;2,17;0;0;1;3,17
Nord Ovest;Piemonte;AL;C531;0;0;3;4,5;9,3;16,8
Nord Ovest;Piemonte;BI;C532;0;5;11;4;10;30
Nord Ovest;Piemonte;AT;C533;0;0;2;1,67;5,5;9,17
Sud;Molise;IS;C534;0;1;0;0;0;1
Nord Ovest;Lombardia;MI;C536;1;24;19,33;18;11,5;73,83
Nord Ovest;Lombardia;MI;C537;19,08;117,23;85,48;22,5;29,33;273,62
Nord Est;Veneto;VR;C538;0;17;8,5;8;9,33;42,83
Sud;Basilicata;PZ;C539;0;2;0;1;0;3
Centro;Toscana;FI;C540;11;64,9;58,08;32,34;26,53;192,85
Nord Ovest;Lombardia;PV;C541;3;44;11;10;16;84
Sud;Calabria;CZ;C542;0;1;0;2;0;3
Centro;Lazio;RM;C543;21,58;13,75;3;1;4,5;43,83
Nord Est;Veneto;PD;C544;2,5;13;13;13,17;28,89;70,56
Centro;Lazio;FR;C545;5;2,5;10,76;6,11;26;50,37
Nord Ovest;Piemonte;CN;C547;0,5;18;11,6;12;23;65,1
Nord Ovest;Piemonte;VC;C548;4;3;1;0;1;9
Nord Ovest;Lombardia;BS;C549;1;1;2;1;6;11
Nord Ovest;Piemonte;CN;C550;1,5;2;6,5;11;8;29
Nord Ovest;Lombardia;PV;C551;0;1;2;2;5;10
Centro;Lazio;RM;C552;123,5;267,9;152,33;84,21;80,75;708,69
Nord Est;Emilia-Romagna;RA;C553;73,51;365,73;213,89;55,54;73,06;781,73
Sud;Calabria;CS;C554;0,5;1,33;0;1;2;4,83
Nord Ovest;Lombardia;LO;C555;1;15;12,5;8;14;50,5
